,user_id,proba,score
213,103648735879203,0.10739215686274509,2
214,226974689577636,0.06044972776874315,1
215,672985153641201,0.004606456121746027,1
216,201419228745454,0.03610465525991825,1
217,314522501604044,0.04612192125349783,1
218,131703301750052,0.07588216331239457,2
219,279022637838698,0.08763611132508625,2
220,401349641848514,0.039065435205084625,1
221,615855474662403,0.011735931717878192,1
222,544415626350459,0.0267022879528487,1
223,183286069282482,0.08385612363506345,2
224,145256599485300,0.06733304458083395,2
225,289522627786846,0.015591676857880992,1
226,146141280969617,0.08989201306412324,2
227,230022453279885,0.05660400687346474,1
228,337459386535783,0.0907822845028968,2
229,186420983858785,0.03383430501590704,1
230,794488627823047,0.06765975684228412,2
231,150626408862625,0.03951752765797114,1
232,966401726228268,0.03748252913222188,1
233,737004041377035,0.063740646664006,1
234,262307003157504,0.01976161323525476,1
235,144045053234304,0.035454094522040756,1
236,162408220081289,0.15589337679585044,3
237,144876198443486,0.0638833792933171,1
238,257010069861230,0.07517314792985057,2
239,204007887365374,0.0027006919775354192,1
240,318324197849676,0.02700202022221459,1
241,102733830431458,0.0578752024833379,1
242,958924919788691,0.0945448993833159,2
243,542799288088633,0.16670527683295544,3
244,309689052940342,0.10340622137117611,2
245,107261443243077,0.0556778728538637,1
246,184823506204626,0.1188195676563785,2
247,190462291179827,0.10102637821684665,2
248,299105205442514,0.013001803918231369,1
249,782595906918023,0.08122413020761947,2
250,334805191101406,0.11693476691846329,2
251,334902865826656,0.04657082364295845,1
252,116064262513961,0.04473084112483547,1
253,282845644897242,0.032129908254803434,1
254,315306200266742,0.08252436236898325,2
255,299362454670098,0.03720652908922677,1
256,773646749478727,0.011873211969410912,1
257,316620229414713,0.035334829364764425,1
258,103659383835807,0.1674308658517692,3
259,358825683476382,0.03671157575405793,1
260,310299273588001,0.06739450605850894,2
261,154081363888313,0.03920968420576632,1
262,883385982463593,0.044181598856359534,1
263,794956834449753,0.04233042025282703,1
264,879343960088744,0.27084256872751217,5
265,249442093404259,0.03446448237821423,1
266,125668012797564,0.06435979452326039,1
267,285671976830873,0.06419762216092127,1
268,221637419505355,0.05766340837993072,1
269,108717570388236,0.03611294019245563,1
270,165550284082411,0.05833623098566628,1
271,285690348028674,0.11461836799410559,2
272,323317664036223,0.029645814203198027,1
273,209389143157532,0.0838853945845242,2
274,143533020551726,0.027463971828013127,1
275,117728575338206,0.11666982914635791,2
276,129492292878098,0.08346999157642145,2
277,125574393030759,0.03289839288830534,1
278,174579006497513,0.0167537125109418,1
279,884090567582483,0.06897920655659624,2
280,152156078504135,0.06513630672654737,2
281,194645551711394,0.05408043431499257,1
282,716658534337614,0.037742127513064785,1
283,117818242595330,0.03671137443611578,1
284,412839154179198,0.018027311822739412,1
285,524459707493327,0.01880229768208941,1
286,187520119027385,0.07285853032516122,2
287,146188448620658,0.014268346689224675,1
288,505553173855140,0.04310070275100038,1
289,291169017305464,0.0678578191425172,2
290,218822932802953,0.04921001941204455,1
291,184826703433516,0.1871405547680677,3
292,830908861341938,0.02644321779284913,1
293,232447828394519,0.04177349858927698,1
294,228183086522858,0.027039612577081873,1
295,216378412255941,0.08716488346863403,2
296,261006693818083,0.019198152375181785,1
297,104992646529342,0.014661860230948197,1
298,302485602369144,0.04134066167546004,1
299,219156535621889,0.030267857142857145,1
300,160880089305439,0.10096851274047132,2
301,424668318689359,0.08001456037867316,2
302,274728419789387,0.03275739578428602,1
303,288400654526482,0.025092261904761902,1
304,731777046850621,0.07296877742469467,2
305,262176510184561,0.16611782730743113,3
306,233838272770993,0.10388286753574524,2
307,179178638073933,0.028023288146970082,1
308,187243481235121,0.08535530832247432,2
309,277950709649329,0.1347625913883622,3
310,207992967650458,0.08175981779142334,2
311,349659522252900,0.053352752917043327,1
312,259816630632410,0.015760058732659538,1
313,120893171318708,0.04199521603973957,1
314,756101867052521,0.00955485406807555,1
315,111064385780004,0.14683460857272504,3
316,149501799008644,0.030877958966591373,1
317,836828826849127,0.07411282628993626,2
318,367181539389587,0.056241830206367555,1
319,168007389846769,0.10943798168439998,2
320,252258903726043,0.030945877359482562,1
321,935251192391853,0.06282067299683491,1
322,140530802867236,0.15845290414818688,3
323,320612946334632,0.042214196860964164,1
324,562590623878095,0.026711135133505176,1
325,334640574958685,0.016027246985323138,1
326,613866108717521,0.05169714671575362,1
327,174310909878251,0.07145586299770693,2
328,495488256667461,0.04839876820496447,1
329,776978542284066,0.038050234877890804,1
330,708731328165915,0.028778212253017417,1
331,237716528462782,0.08111616813994015,2
332,100812489236971,0.04360374557044855,1
333,139685595896227,0.0652119812207605,2
334,107261248076112,0.05251577099148509,1
335,654913463442041,0.0724484245042607,2
336,297206821162765,0.05677525849787052,1
337,234760416285267,0.07264112491187984,2
338,246555395208941,0.02244590769064871,1
339,136892242105436,0.051533217797360586,1
340,217133250742531,0.021408772737429714,1
341,166930458733270,0.056835629108325375,1
342,242497114031373,0.03165960200953695,1
343,550405670154154,0.17187384782035536,3
344,139476817065145,0.09951082665404401,2
345,286278798195601,0.09582084229819342,2
346,572596602843177,0.04042721899477588,1
347,279486551921666,0.06390256454529732,1
348,669572562547743,0.04801782227956895,1
349,214603997260993,0.1170407056301557,2
350,205040432338803,0.03353949772402659,1
351,539079933107072,0.030135596130265428,1
352,510580422640536,0.09898590901646706,2
353,740837130605630,0.056367391499729386,1
354,352131144166196,0.05662710495989142,1
355,217934154468419,0.07999257230337303,2
356,149345376985247,0.13616523348799692,3
357,153732307156812,0.06521106975180255,2
358,326270077349947,0.024868210243045873,1
359,236052433424956,0.11326078452370453,2
360,243917293367436,0.128373031179685,3
361,167142208362552,0.07298700213737808,2
362,237672596932496,0.08649130238508318,2
363,833555457066181,0.02850024410398118,1
364,259690716780866,0.1249361760118881,2
365,157369724373280,0.03414465658816702,1
366,448657121146092,0.04907672529521722,1
367,173899507599733,0.13613742236024845,3
368,258064714285655,0.1553951000690131,3
369,324006975844234,0.09347048613446546,2
370,668047124521233,0.10273528514875097,2
371,520843835441686,0.055526233362995774,1
372,144113191994087,0.028099700697956552,1
373,195172123177702,0.07084435862891907,2
374,721942608275795,0.07692649176963733,2
375,164532759462140,0.05966508930590691,1
376,249245328378448,0.031594827586206894,1
377,401495511503774,0.12283325416996142,2
378,627805886753253,0.013242268119566853,1
379,327518325228757,0.10653353753311784,2
380,133341728037122,0.160625,3
381,515421943448295,0.09247566957401944,2
382,170204563369220,0.048068662968744146,1
383,155548635275868,0.05635115721928756,1
384,128319504342129,0.07294209949425995,2
385,278867396494888,0.08318660482351102,2
386,215656004950904,0.07772219866135244,2
387,299789502504794,0.022792647504409905,1
388,225388783231465,0.1259900917623814,2
389,209732319687203,0.06019706797024514,1
390,179572582518346,0.033798696778958776,1
391,125258056231997,0.05553142537057355,1
392,332647464691765,0.009787285841097178,1
393,128385956667031,0.013017237886890293,1
394,153381023494594,0.18618248995076553,3
395,312709061576781,0.03499674244342774,1
396,825903252535632,0.04862562355240426,1
397,142736643864051,0.05512644145776961,1
398,126516849738201,0.013529026195137645,1
399,279784993132908,0.05930237455029182,1
400,114047163257636,0.0965948377783003,2
401,324571957610651,0.13673752746086365,3
402,150989242772974,0.06702151442151745,2
403,304969449139019,0.08375849985858527,2
404,254968148359207,0.08284083106675443,2
405,709050348052570,0.06029684573449694,1
406,311871024920405,0.07345194241840763,2
407,762283678813870,0.14971213688538643,3
408,975652074063856,0.09133919132347089,2
409,168592686281794,0.07708471467411919,2
410,498853859964905,0.09634713464613039,2
411,334347245772703,0.10766471021329561,2
412,182328053456095,0.07860583889216556,2
413,129117306660132,0.19345016842297025,4
414,796249045610585,0.061235601078759104,1
415,156903318593812,0.03968312640286368,1
416,576263393676515,0.17490764421710714,3
417,150788833921338,0.11192862566011329,2
418,300785345462252,0.03451023165686556,1
419,527148611019228,0.09833312230466629,2
420,322282669671526,0.07852174466624595,2
421,223751714383486,0.07484841375668044,2
422,131581994087650,0.09416617761315801,2
423,317002316203603,0.144595438871487,3
424,143610655440150,0.02800527587312248,1
425,578920740722370,0.03202609749170927,1
426,144115471760465,0.048955961178315945,1
427,688409924202930,0.04983667296941878,1
428,316658154038985,0.12691743963570348,2
429,173063021065894,0.11100094464962101,2
430,204353834053692,0.14374183275629326,3
431,975161454909005,0.06584805408245638,2
432,311156778514537,0.025216153491322148,1
433,268140005355862,0.08082737225006963,2
434,162621179454843,0.03440622591381241,1
435,153550299489794,0.03243186062303709,1
436,200731090569235,0.10388669508246672,2
437,336425406626273,0.05424383209473957,1
438,703889421595948,0.04837475154665457,1
439,462671120132918,0.010335025460725058,1
440,574548684536408,0.06681008125098577,2
441,154081712142769,0.0439705020899324,1
442,237288787768039,0.0363573812975692,1
443,148809803306328,0.03621199470680207,1
444,311409183565550,0.03860353979895947,1
445,190669014774670,0.06361361205297274,1
446,611494845069723,0.08268728741496599,2
447,143844346954340,0.29,5
448,115575487176360,0.1410521573391128,3
449,118658062947855,0.15343920765027322,3
450,603066952442461,0.07796642228545024,2
451,266076970417555,0.21842847893646095,4
452,324544316786825,0.013587825538259862,1
453,290638935811075,0.04973144549094455,1
454,272453227695922,0.0716421568627451,2
455,296414060809732,0.06623328365304709,2
456,137855020162154,0.014985479559481783,1
457,199655005115618,0.024279450303902893,1
458,658872625093887,0.020996148125231328,1
459,210015352231750,0.044828487994037054,1
460,750717333892849,0.0519737710499146,1
461,670575760087442,0.06565511323983973,2
462,151705317623805,0.06251499977912524,1
463,318379809449882,0.08264182861801517,2
464,230845964311709,0.044715183815083395,1
465,198877460561608,0.046678472938493025,1
466,157643908079620,0.025627470612478796,1
467,188285157060651,0.05878600272468956,1
468,199383694289445,0.05394330545588568,1
469,843054351932840,0.10232210206332923,2
470,142048759971314,0.013860221016869513,1
471,268012999482788,0.1103867583037932,2
472,147931798536339,0.04086877371850326,1
473,310289736623787,0.06550282175775915,2
474,310230664129881,0.03984649288917845,1
475,882150812115684,0.025901542653580075,1
476,410989849657893,0.07384216438722081,2
477,424175955868597,0.1714599347789975,3
478,258005065463296,0.07272206164919856,2
479,227312181212817,0.030935611334896293,1
480,143903464521496,0.04383450339937929,1
481,430217525611009,0.06649852104126971,2
482,310848675562067,0.028861792196819565,1
483,197019679405493,0.03960900863820704,1
484,260667033869434,0.026775068075091352,1
485,271224092602518,0.09818385661429394,2
486,839592231547437,0.07938619330031356,2
487,144601501880837,0.026497809612350688,1
488,183957064976912,0.034682876651503325,1
489,261297842969224,0.06960456237894183,2
490,140412874841881,0.17065720676866122,3
491,124738035470878,0.03407146025553949,1
492,138247753749937,0.0466072671734069,1
493,240047282375408,0.06309163909856116,1
494,272114204984646,0.09797951824930191,2
495,502762163970043,0.09819232924041024,2
496,115723169491246,0.09745279035838747,2
497,241798295475850,0.06730750488989672,2
498,241011311304920,0.09915092978047349,2
499,307960784024215,0.05124952278087556,1
500,791918941022810,0.04796353246950249,1
501,204777700177256,0.08970789793597272,2
502,161366912794339,0.015812381274348822,1
503,335404494032255,0.1570516005021083,3
504,172430426215566,0.12763677619250374,3
505,125784739170282,0.007457453870523076,1
506,188563117571919,0.08019320285720102,2
507,204049550935541,0.08451441350422063,2
508,265167740779814,0.0443265903969531,1
509,217244021294033,0.07973380622402376,2
510,133877498092079,0.06987997488892059,2
511,912735712397215,0.06604836651874468,2
512,182383997004672,0.15096982758620692,3
513,716237145638821,0.04817318565553594,1
514,297951941723980,0.07289936826356533,2
515,115719152054243,0.06913312560749114,2
516,223327367469845,0.09186916393333161,2
517,351276068716711,0.05559890740629128,1
518,315561099780353,0.06844525771783415,2
519,171237260511114,0.021698376497517605,1
520,335724297333322,0.05683173800726404,1
521,332424487663854,0.063761918297049,1
522,291561927924985,0.024039890056927356,1
523,652799236160719,0.05404215586324166,1
524,153489946628517,0.28394856962471615,5
525,566121237645330,0.059638134466017505,1
526,328332621919818,0.02044602563436896,1
527,158291852890318,0.07825778532576115,2
528,328410944699998,0.07101790910979824,2
529,547489145031274,0.09121712460717674,2
530,109224196063419,0.13163112197653798,3
531,327463948872203,0.09043804576006158,2
532,453594371799604,0.17631800714142976,3
533,105829331127292,0.0869925831706136,2
534,231958890851057,0.04426775395301056,1
535,270519357622665,0.060266304716975645,1
536,277046391933333,0.0893591350072906,2
537,142497875317694,0.05984173384474376,1
538,142003574184365,0.03521340138606512,1
539,204759915042284,0.06945701784293563,2
540,752349229567402,0.06905125764856368,2
541,326914360957290,0.06353722279965693,1
542,336644342648052,0.040332345638786134,1
543,209923091903391,0.030959842346146814,1
544,513725431710032,0.035271007240303104,1
545,315464728973648,0.10310164114474446,2
546,205003970773465,0.01560837189809074,1
547,120790163835520,0.06163671266809854,1
548,152925828312253,0.06515923196446323,2
549,286600318956092,0.049208507780506824,1
550,273096744559140,0.09184457893204494,2
551,167835213942786,0.009908568035628855,1
552,257584167912547,0.049950823914950815,1
553,139115563335077,0.04371492108667943,1
554,141969178449268,0.03956798064867129,1
555,293207547038124,0.06342475602414549,1
556,137381981112553,0.06810673810318994,2
557,289852783524152,0.062101282917708146,1
558,273387961796638,0.07256704980842912,2
559,637348834410387,0.06661753024397045,2
560,869835736252531,0.039917318624678615,1
561,224547832833601,0.13051628364636236,3
562,171123460452956,0.0653580392815329,2
563,268239708116055,0.06932144332359927,2
564,336795012743537,0.033673776326171564,1
565,334841415407957,0.01677618096140537,1
566,282480120463369,0.044835718628806524,1
567,897109973559082,0.14357215954237257,3
568,369052880628900,0.11909168831093692,2
569,787842954499475,0.030987024722792397,1
570,220845744959722,0.02848999469622891,1
571,939912087209262,0.25133719919142644,4
572,283532410022447,0.06912796008362747,2
573,257515528550440,0.089968460940355,2
574,324640455400536,0.02288888127720031,1
575,340260697009729,0.0658642761797687,2
576,223637187055361,0.14265303466352214,3
577,212952560098989,0.10754460722023561,2
578,190656332527035,0.05697639616621112,1
579,106436526318655,0.0792130473972292,2
580,159383456997398,0.27211373527905786,5
581,292573616089734,0.082234889091156,2
582,206226525620568,0.06937403496250427,2
583,276176159659114,0.06705547705224904,2
584,142187001200409,0.030408112244055964,1
585,136931182910194,0.043417027843254505,1
586,222053319604402,0.01842603955946883,1
587,425098490180910,0.04133554963125643,1
588,189606606309924,0.07981676004863027,2
589,876516718873476,0.03545314483917284,1
590,235063015130480,0.04461196096334721,1
591,668801450968651,0.05518068619096153,1
592,240720959641952,0.02264371917806496,1
593,881522458859452,0.17733178037055042,3
594,521375911798556,0.0349685155502126,1
595,212209979128662,0.11046408182113755,2
596,612956653392524,0.030051170940085734,1
597,162860131814148,0.07182608310102195,2
598,184236812802907,0.04608038084531947,1
599,898441104448033,0.05611583720464144,1
600,252089741043785,0.0709700032831183,2
601,297163551145581,0.18193949968554482,3
602,211194677865023,0.0639038600530934,1
603,854404313988341,0.03494123290175747,1
604,288603483348263,0.05469288201351416,1
605,275242120612646,0.10596226493825142,2
606,478681000923482,0.02571473303792336,1
607,230719691537871,0.07197909737543744,2
608,116133699535725,0.09756672681101311,2
609,175377426807611,0.038484665684312434,1
610,244523169296013,0.1657416134548353,3
611,161820098573766,0.15008678738641215,3
612,200301785502913,0.04791541137369154,1
613,121408297539494,0.042797892580716305,1
614,277345929789111,0.05356121387036306,1
615,245432925231425,0.06583837238799684,2
616,224236185779243,0.13829175949947053,3
617,172914512739710,0.023036265542798775,1
618,291122015133891,0.09938890203493607,2
619,276151863099926,0.04233745206454361,1
620,340970781539444,0.18712586069506534,3
621,315946110724103,0.017911701330696906,1
622,277846996380182,0.09004823285753451,2
623,103825776953058,0.06427999305261749,1
624,274157285771402,0.14520440429136083,3
625,238254370166182,0.012045326905714178,1
626,315799600500609,0.020954584634400208,1
627,159446492318442,0.0441796489845199,1
628,182822471044594,0.06297450300908619,1
629,650798842998777,0.09963884698774912,2
630,255977896912184,0.06077481413301676,1
631,229208205241038,0.19544124916683295,4
632,430694573805601,0.08456503337036414,2
633,144283192548316,0.03780744009158319,1
634,296167708179257,0.022249346136636126,1
635,168980724013409,0.099623020965309,2
636,170861888186883,0.09160174492059375,2
637,307036785291017,0.16075701007213505,3
638,725791925840398,0.094918494773716,2
639,165266200783397,0.06204278599820527,1
640,111331450571808,0.06281940192986084,1
641,992617290784286,0.10372050665717024,2
642,256584871422463,0.047620377598819506,1
643,225974031307697,0.03912765372394599,1
644,201018087550698,0.11483667936567316,2
645,259697925971193,0.07483686973990142,2
646,201735455735746,0.055340161510521915,1
647,263914463138060,0.15188925408467377,3
648,336541214480503,0.04099540831507584,1
649,293753035851045,0.034386297423695755,1
650,235318407488839,0.02463298360212498,1
651,671162195304441,0.01676126516401492,1
652,701727636767988,0.0262204182030948,1
653,233753971544224,0.05123634736858517,1
654,323203407758777,0.08494566237061811,2
655,285475738260009,0.07321775310684177,2
656,706681465819811,0.014242510655633289,1
657,330549355971844,0.08619701072153635,2
658,905665975822344,0.08140192509510691,2
659,308069498012206,0.019818162718769985,1
660,224857086880712,0.15906553753039085,3
661,880772759831454,0.05504541714013876,1
662,844225552915096,0.05884607158043088,1
663,306299827871128,0.03208787846209415,1
664,126582481672089,0.0485024154589372,1
665,130371105938865,0.05997494187196506,1
666,328908313987079,0.043372119414155294,1
667,843470861500450,0.03614257661439959,1
668,120359797724571,0.04396164472986196,1
669,225550371751319,0.02912971814454044,1
670,213390741637699,0.11898080697002719,2
671,146653315562186,0.025503949344298688,1
672,205566925117491,0.07869198326246991,2
673,492755455206698,0.0429426257945859,1
674,170625684934719,0.0580895999532989,1
675,323623117125585,0.023885410923027105,1
676,202945268475137,0.11735620638089994,2
677,206844381494660,0.061764841374206646,1
678,272195985387216,0.06614621948854545,2
679,396445224192038,0.020277642125543248,1
680,648376852146279,0.07130959388814143,2
681,219933609594780,0.023387740946696763,1
682,282257137567657,0.04378424521495445,1
683,319632439986942,0.018114576611328842,1
684,336822908755369,0.06116530780212593,1
685,320540334631304,0.08222794595300278,2
686,155235547317450,0.09675620920576149,2
687,253016484834412,0.0702027042175239,2
688,298090455252218,0.1600646339607623,3
689,141381814319870,0.03346630983996392,1
690,835580746989393,0.060028375812336485,1
691,169399403572448,0.02901521742770533,1
692,230207148996251,0.11146539588057446,2
693,126717596890352,0.031829749040479215,1
694,111035502139249,0.013660336584188873,1
695,194558854322220,0.09645228216107915,2
696,327410702271573,0.1327741158443441,3
697,615749149303014,0.04224004593509443,1
698,141279209453107,0.0951149328886027,2
699,164283124455831,0.01929408117535902,1
700,106939886545412,0.08499290590395038,2
701,189250307439730,0.07755331945125664,2
702,264885486817084,0.03399012155667385,1
703,553030421956249,0.1339894601091125,3
704,264556082522408,0.04222155733098385,1
705,241558513857905,0.11356182712215322,2
706,153849333681347,0.04076084323596867,1
707,878395409057696,0.11636404999727366,2
708,177141561484852,0.02251403905934536,1
709,227848209307481,0.09104206898302547,2
710,180062486083382,0.01494287586133086,1
711,135344448256402,0.02828869015331989,1
712,145124580319141,0.023675075110295863,1
713,292316772359606,0.25791511370388376,5
714,100229992327486,0.09961121572244348,2
715,222805271543895,0.08068965012709993,2
716,291181268707630,0.07587001281941176,2
717,142000554218492,0.06578173025409922,2
718,118845498056044,0.04261850219236418,1
719,106845670118315,0.11204746620753848,2
720,379894514281496,0.04239879992312976,1
721,233034583013800,0.061222123769291106,1
722,469159692583032,0.04116832680159663,1
723,280688247781946,0.04758170889676476,1
724,283081539512849,0.10925935794528162,2
725,303958009731236,0.039598206688378636,1
726,246006177707518,0.037379338053128784,1
727,230884628858062,0.1508334064565619,3
728,616386352373493,0.04133856165977606,1
729,330520807458258,0.09757575836207488,2
730,294086058226673,0.15179183855447093,3
731,841350380430595,0.1373562753631349,3
732,509918704609887,0.09464907405950611,2
733,295160110313269,0.05107959626165243,1
734,120163897325232,0.13840660230094293,3
735,462551397346459,0.02766278509559344,1
